"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12"
394612,"Fort Wayne, IN",121,18534.34,18878.4,19145.96,19328.73,19565.08,19620.3,19580.55,19570.19,19752.67,19780.19,19919.02,20141,20326.33,20404.76,20573.45,20835.94,21036.97,21279.27,21503.13,21821.44,22345.85,22880.66,23414.31,23859.65,24284.76,24694.22,25071.37,25395.2,25829.93,26330.41,26813.54,27151.89,27505.07,27894.83,28440.24,29210.54,29828.59,30489.37,30814.4,31045.75,31473.49,31797.4,31892.92,31800.06,31862.49,32126.39,32524.49,32751.98,32809.94,32808.38,32766.36,32825.95,33006.49,33378.29,33817.06,34333.57,34561.29,34823.71,34869.74,34968.06,35048.34,35193.03,35582.61,36236.43,36901.52,37408.27,37686.68,37766.53,38025.22,38492.15,39072.5,39641.93,40096.12,40526.89,40720.02,40815.24,41118.21,41606.88,42133.14,42681.07,42941.56,43085.78,42949.96,42939.14,43203.26,43581.6,43884.9,43834.29,43886.39,43716.56,43686.77,43462.67,43256.63,43243.95,43220.6,43291.13,43118.99,43006.45,42859.54,43109.86,43168.48,43432.56,43659.09,44315.79,44433.32,44669.48,44785.08,45153.3,45725.73,46248.51,46786.9,47066.56,47448.39,47840.1,47850.85,47489.65,47363.64,47822.59,48224.55,48553.66,48001.5,47761.02,47336.01,47131.98,46977.13,47154.77,47211.75,47399.23,47687.19,47973.71,48153.64,47905.78,47616.97,47310.15,47381.97,48079.09,48324.5,48456.55,48187.31,47981.45,48077.68,48379.31,48965.68,49600.06,50051.05,50543.18,50741.08,51035.56,51070.03,51274.81,51571.3,52156.07,52446.517486078,52736.9649721559,53027.4124582339,53317.8599443119
395050,"Salinas, CA",122,17108.79,17503.42,17868.91,18150.88,18501.44,18790.17,19066.42,19399.69,19776.56,20092.24,20491.99,20957.49,21408.03,21656.57,21939.32,22209.29,22621.2,23089.41,23479.15,23744.67,24142.5,24567.24,25065.12,25534.11,26002.35,26302.86,26651,27062.34,27567.88,28060.28,28500.84,28849.98,29264.63,29709.76,30108.42,30487.43,30879.62,31367.33,31895.68,32417.95,33006.17,33440.13,33714.63,33919.07,34292.02,34736.24,35176.43,35706.8,36077.81,36426.67,36428.02,36273.9,36246.82,36340.07,36567.2,36839.56,36961.91,37036.39,37054.58,37157.65,37277.2,37547.44,37850.85,38321.93,38865.14,39449.65,39924.99,40124.2,40501.24,40936.75,41471.39,41967.04,42416.18,42921.42,43327.45,43662.82,44329.74,44905.19,45716.06,46540.62,47409.79,48235.4,48650.06,48924.74,49519.97,50200.65,51025.39,51378.1,51661.73,51362.51,51046.31,50657.89,50446.27,50457.63,50316.14,50006.06,49797.47,49811.14,50274.86,51109.77,52093.7,53087.18,53996.69,54763.66,55303.92,55949.68,56548.79,57313.74,58476.48,59295.74,59886.02,59850.77,59977.57,60032.57,60082.53,60290.3,60321.85,60839.56,61134.05,61287.74,60509.16,59997.38,59181.94,58221.97,57535.99,57215.44,56753.99,56420.86,56348.01,56221.85,56049.31,55596.14,55633.17,55681.36,56214.97,57502.19,57598.96,57828.42,57117.18,57369.59,57677.73,58137.52,58702.77,59283.36,59945,60684.74,61519.44,62497.82,63037.59,63632.07,64139.04,64695.31,65236.1144965008,65776.9189930016,66317.7234895023,66858.5279860031
395183,"Vallejo, CA",123,18653.15,19099.6,19502.29,19800.96,20174.54,20480.69,20794.17,21191.6,21636.96,22014.56,22578.14,23315.14,24036.92,24528.2,25051.13,25551.41,26211.49,26938.65,27598.61,28134.76,28823.46,29544.89,30296.6,30952.75,31607.23,32057.28,32495.08,32935.14,33489.32,34028.69,34473.76,34775.41,35157.2,35576.31,35940.93,36284.47,36645.4,37119.42,37635.68,38138.93,38718.93,39120.12,39287.88,39325.06,39561.51,39879.27,40231.94,40731.61,41052.46,41346.7,41445.27,41577.94,41852.54,42266.41,42726.74,43123.83,43344.52,43508.42,43532.36,43577.32,43639.64,43881.24,43920.88,43902.02,43971.53,44090.82,44275.35,44357.6,44641.35,44986.6,45498.89,46029.57,46509.85,47051.24,47514.99,47934.18,48717.45,49399.31,50447.29,51624.35,52849.4,54024.47,54613.01,54909.12,55606.94,56382.05,57447.87,58119.47,58717.19,58643.5,58629.71,58618.98,58805.9,59255.85,59520.09,59570.5,59731.18,60160.82,60626.64,60997.78,61551.18,62120.51,62656.07,63090.68,63265.88,63566.84,63884.73,64469.2,65509.45,66160.16,67003.64,67627.95,68430.77,69147.25,69481.02,69591.35,69496.36,69965.81,70249.69,70446.78,69572.5,69004.32,68097.27,67034.77,66286.54,65960.02,65401.11,64915.23,64728.8,64482.51,64182.81,63563.4,63507.63,63463.35,63958.22,65294.06,65277.42,65413.49,64605.12,65012.86,65483.9,66126.7,66839.6,67514.72,68282.09,69138.14,70232.37,71630.91,72527.38,73483.15,74338.39,75251.08,75880.1228538103,76509.1657076205,77138.2085614308,77767.2514152411
394870,"Mobile, AL",124,14292.58,14528.69,14830.55,15156.19,15558.56,15827.76,15990.35,16130.31,16427.08,16598.64,16789.59,16915.39,17044.12,17036.98,17071.29,17139.06,17219.13,17340.32,17498.85,17689.98,17916.33,18145.85,18413.05,18670.08,18931,19138.18,19331.49,19506.46,19727.28,19910.63,20096.03,20214.56,20386.91,20550.29,20784.74,21083.98,21330.39,21591.04,21817.65,22119.2,22511.6,22836.63,23174.38,23453.4,23764.86,24118.36,24460.4,24773.37,25102.22,25445.71,25694.62,25851.99,26117.08,26470.3,26832.03,27110.18,27353.66,27506.04,27612.81,27720.84,27907.97,28271.04,28556.93,28841.76,29094.73,29284.89,29524.2,29804.86,30087.04,30454.74,30821.52,31184.38,31566.31,31919.26,32175.62,32229.42,32539.21,32853.52,33184.49,33374.72,33564.41,33631.84,33739.24,33904.51,34260.83,34686.35,34863.83,34857.45,34747.49,34708.64,34548.26,34354.74,34056.84,33892.65,33759.16,33730.73,33735.88,33758.03,33838.92,33950.16,34301.17,34726.65,35266.5,35833.73,36285.26,36735.22,36968.31,37221.34,37596.29,38029.94,38438.84,38806.32,39273.64,39793.63,40062.17,39954.4,39770.55,40067.16,40302.67,40817.23,40607.58,40968.9,41044.37,40931.53,40846.28,41052.22,41285.86,41240.93,41088.39,40776.4,40782.1,41027.44,41347.88,41648.86,41753.07,41957.46,41883.37,41945.25,41904.47,42044.24,42269.62,42580.47,43056.64,43494.03,43799.74,44074.64,44397.75,44862.96,45208.03,45576.38,45933,46258.59,46533.502381141,46808.4147622821,47083.3271434231,47358.2395245642
395015,"Reading, PA",125,16988.24,17317.64,17712.84,18101.29,18542.26,18885.49,19134.88,19360.31,19679.37,19948.84,20271.36,20588.67,20884.47,21061.85,21440.89,21942.06,22369.59,22652.82,22885.05,23158.57,23750.29,24297.42,24605.63,24589.1,24930.79,25493.02,26185.05,26323.58,26816.59,26936.42,27150.35,27216.51,27590.74,28312.88,29056.49,29722.64,30258.08,30536.1,30735.25,30802.82,31362.93,31917.07,32465.65,32446.34,32501.09,32597.5,32798.79,33023.66,33148.51,33298.08,33401.49,33511.4,33690.17,33930.57,34240.96,34633.81,34960.75,35371.98,35748.06,36125.09,36353.99,36679.8,36984.81,37384.59,37723.97,38055.73,38355.28,38700.44,39053.73,39553.1,40060.03,40574.48,40974.88,41381.72,41728.76,42126.95,42546.37,43032.27,43395.93,43862.68,44232.58,44663.32,44891.79,45068.32,45468.01,46024.95,46583.05,46857.69,47009.81,46975.84,46893.43,46868.78,46859.08,46948.87,46975.12,46894.62,46945.44,47116.99,47435.12,47813.22,48347.96,48939.01,49527.32,50051.02,50250.85,50456.53,50727.72,51435.08,52108.96,52755.98,53129.85,53235.86,53552.98,53878.14,54174.94,54222.21,54262.32,54631.8,55020.01,55500.3,54917.42,54628.68,53977.72,53716.4,53379.04,53438.77,53299.19,53146.23,52901.82,52570.06,52577.15,52807.48,53166.73,53487.14,54014.28,54778.21,54853.38,55004.9,54765.98,55057.41,55373.15,55839.63,56342.48,56778.96,57094.65,57364.66,57702.33,58377.28,58665.54,59039.1,59432.48,60006.87,60391.5294230769,60776.1888461538,61160.8482692308,61545.5076923077
394421,"Brownsville, TX",126,11338.25,11562.23,11840.21,12183.31,12551.41,12854.99,13045.89,13192.68,13469.58,13669.19,13861.97,14022.63,14139.08,14087.01,13985.33,13962.8,13960.59,14001.47,13975.66,13954.51,13952.65,14023.66,14123.07,14252.79,14306.95,14306.96,14363.2,14519.57,14634.69,14678.77,14702.14,14719.44,14838.7,14989.55,15196.17,15353.96,15536.25,15780.82,16105.97,16537.28,16927.77,17251.96,17487.18,17677.09,17972.3,18311.43,18738.82,19089.05,19344.36,19573.15,19738.05,19853.43,20059.13,20325.3,20611.69,20852.17,21077.11,21291.57,21444.33,21577.5,21689.63,21916.01,22026.73,22149.57,22230.11,22332.35,22391.91,22503.65,22656.09,22867.69,23094.04,23298.01,23570.55,23870.53,24147.73,24272.47,24536.13,24771.17,25156.83,25515.19,25870.34,26148.78,26275.61,26325.27,26632.18,27003.99,27235.33,27166.72,27285.81,27234.29,27275.63,27200.9,27099.64,27059.58,27033.91,27111.92,27215.95,27417.35,27545.22,27568.22,27515.78,27452.5,27398.54,27436.05,27653.46,27896.68,27984.92,28009.15,28254.41,28523.03,28912.31,29406.25,29904.25,30531.07,30709.37,30449.93,30491.16,30865.53,31501.11,32235.71,32060.05,32033.93,31740.49,31572.23,31728.92,32146.09,32327.61,32023.71,32029.69,31964.78,32098.96,32086.54,32347.71,32564.07,32802.02,33062.16,32900.97,32799.19,32471.66,32531.87,32828.58,33231.59,33810.26,34309.08,34710.44,34964.53,35351.44,35891.24,36324.38,36781.14,37306.03,37832.45,38057.2862717908,38282.1225435816,38506.9588153724,38731.7950871632
394746,"Killeen, TX",127,12522.53,12746.81,13019.08,13350.6,13712.2,14000.67,14287.3,14650.26,15164.17,15582.15,16036.28,16502.45,16914.94,17124.82,17310.8,17635.78,17989.03,18392.99,18642.55,18821.34,19033.9,19334.54,19651.24,19985.53,20210.1,20359.07,20536.47,20802.27,21017.66,21122.24,21237.18,21385.25,21675.6,22016.71,22295.11,22346.67,22433.86,22614.69,22859.86,23202.45,23485,23681.31,23722.43,23669,23765.39,23916.01,24313.28,24754.5,25065.48,25349.66,25620.08,25899.24,26300.25,26774.58,27314.11,27832.44,28334.1,28815.61,29170.66,29452.65,29713.47,30122.03,30374.08,30644.77,30842.16,31082.6,31260.7,31507.64,31812.58,32198.32,32513.83,32702.72,32986.12,33311.53,33666.39,33874.57,34279.15,34640.32,35203.46,35719.07,36232.37,36635.56,36850.5,36981.58,37480.71,38066.94,38463.93,38446.42,38700.22,38704.47,38823.16,38758.27,38661.07,38645.74,38511.39,38376.69,38294.35,38338.93,38561.01,38938.58,39207.77,39458.78,39620.06,39805.53,40261.6,40743.09,41167.12,41670.87,42500.03,43356.13,44201.86,44998.07,45808.42,46810.54,47009.03,46414.95,46289.73,46664.25,47579.9,48804.55,48645.77,48719.57,48045.11,47203.52,46868.85,46900.96,47149.46,47298.05,47896.14,48389.14,48679.2,48206.01,48149.14,48027.03,48446.74,49441.35,49810.6,50261.88,49850.08,49486.5,49490.8,49652.31,50021.1,50218.44,50279.28,50130.9,50346.57,50966.91,51446.25,51953.4,52480.78,52928.63,53243.1820800317,53557.7341600634,53872.2862400951,54186.8383201268
394439,"Canton, OH",128,17969.27,18308.86,18661.91,19011.5,19458.8,19794.65,19953.99,20039.15,20155.78,20232.14,20361.1,20581.96,20705.32,20711.39,20759.33,20910.57,20992.69,21161.03,21285.85,21489.78,21758.59,22049.63,22385.3,22705.57,22983.67,23202.55,23391.81,23600.12,23806.37,23989.6,24183.84,24453.14,24789.42,25064.52,25351.8,25618.08,25959.01,26335.65,26702.5,27051.76,27485.76,27726.01,27861.88,27802.99,27900.37,28089.6,28416.17,28802.63,28930.62,29020.5,29065.94,29131.85,29364.55,29668.24,29999.77,30435.9,30681.08,31019.85,31240.43,31585.67,31894.47,32330.25,32691.77,33162.27,33520.06,33867.22,34065.64,34286.95,34497.41,34825.85,35209.92,35611.87,36032.65,36412.02,36808.59,37118.3,37500.82,37861.74,38256.36,38789.25,39184.03,39532.15,39611.1,39770.34,40110.56,40497.71,40762.96,40711.59,40806.55,40775.56,40747.94,40521.68,40228.83,40110.42,40053.66,40144.81,40189.56,40247.57,40275.63,40420.91,40506.45,40740.35,40942.95,41421.52,41494.56,41606.26,41600.54,41948.72,42379.94,42839.17,43173.97,43282.92,43592.93,43806.42,43978.72,43808.57,43917.24,44397.97,44727.54,44781.32,44159.89,43825.14,43417.25,43100.12,42769.61,42729.43,42700.95,42679.54,42856.38,42929.87,43214.85,43388.3,43507.93,43629.53,43982.24,45008.07,45497.4,46067.62,46133.29,46373.23,46685.02,47100.49,47643.19,48185.44,48638.52,49053.62,49437.23,50006.16,50280.7,50600.51,50925.53,51435.46,51721.8945425617,52008.3290851233,52294.763627685,52581.1981702466
394372,"Beaumont, TX",129,18210.47,18527.27,18919.45,19404.35,19929.01,20350.17,20634.66,20892.37,21362.88,21703.52,22076.54,22445.68,22747.91,22774.16,22689.43,22701.22,22749.28,22864.9,22839.59,22787.21,22768.12,22866.94,22963.02,23056.78,23025.21,22912.13,22857.43,22927.4,22937.47,22832.41,22771.12,22781.95,22942,23160.06,23365.51,23391.84,23456.74,23617.77,23908.55,24367.02,24762.36,25065.3,25279.12,25470.81,25821.24,26229.07,26772.17,27215.17,27525.79,27796.08,27947.85,28000.39,28179.36,28445.3,28684.07,28801.55,28891.38,28977.37,29039.17,29138.84,29211.53,29440.5,29582.11,29813.44,29984.75,30188.03,30342.71,30577.12,30877.52,31247.36,31664.52,32078.5,32590.67,33134.83,33551.63,33653.74,33953.11,34209.04,34623.49,34947.7,35268.18,35486.04,35516.13,35462.08,35806.46,36208.49,36453.17,36329.45,36456.58,36356.6,36447.64,36455.45,36429.7,36483.15,36418.38,36346.38,36313.4,36409.35,36611.22,36893.52,37088.83,37253.13,37332.37,37434.15,37787.08,38168.27,38436.9,38721.08,39322.77,39943.53,40645.48,41397.69,42166.8,43104.74,43431.92,43162.33,43324.53,43952.52,44690.07,45281.49,44586.96,44116.52,43352.91,42840.48,42788.18,43070.31,43208.96,42887.82,42985.16,42982.29,43211.51,43204.45,43588.46,43889.66,44230.43,44612.69,44428.94,44322.29,43973.69,44215.17,44788.71,45493.48,46211.1,46572.74,46807.01,46843.99,47222.71,47982.74,48622.68,49277.45,49717.82,49837.1,50133.2792789223,50429.4585578447,50725.637836767,51021.8171156894
394820,"Manchester, NH",130,18074.3,18466.98,18916.64,19298.09,19839.23,20341.35,20809.71,21270.72,21721.15,22139.07,22602.26,23260.71,23797.98,24174.95,24755.01,25508.12,26268.79,26907.19,27550.06,28148.85,28944.13,29690.18,30437.51,31100.39,31898.81,32562.27,33132.11,33666.38,34274.67,35063.74,35764.89,36513.59,37057.48,37708.88,38261.95,38902.91,39357.09,39696.07,39749.57,39986.75,40289.86,40494.93,40491.61,40339.6,39998.37,39734.32,39537.23,39415.82,39456.18,39629.69,39773.53,39689.99,39585.71,39546.96,39564.25,39890.23,40026.96,40275.44,40339.79,40274.49,40408.39,40586.87,40937.53,41403.36,41706.79,42226.7,42597.55,43147.58,43599.35,44233.93,44879.03,45462.79,46149.3,46934.29,47601.67,48061.43,48540.22,49139.71,50177.42,51598.63,52610.65,53381.64,53648.2,53895.51,55027.34,56189.27,57267.38,57502.89,58022.03,58133.4,58068.19,57919.69,57892.27,58113.53,58200.28,58427.44,58334.95,58474.77,58538.04,58830.78,59105.09,59548.11,60334.97,61612.46,62390.34,63099.24,63581.98,64122.82,65147.4,66124.6,67136.5,68170.51,68841.36,69690.83,69349.87,68889.63,68373.63,68388.51,68612.62,69102.35,68731.94,68828.29,68563.88,68162.28,67578.38,67416.88,67527.01,67981.38,68333.88,68905.07,69141.51,68562.83,68077.6,67772.24,68184.89,69645.65,69849.41,70016.24,69588.98,70344.87,70659.08,71273.87,71689.05,72761.99,73172.58,73922.34,74272.83,75379.23,75734.73,76226.75,76498.34,76556.18,77046.9247435897,77537.6694871795,78028.4142307692,78519.158974359
395048,"Salem, OR",131,15706.25,16077.23,16396.18,16670.33,16943.44,17073.12,17121.76,17155.61,17276.98,17293.37,17384.18,17540.25,17669.92,17700.65,17758.61,17829.28,17961.84,18158.33,18330.98,18552.64,18794.22,19073.62,19406.9,19775.48,20101.71,20347.27,20585.43,20854.08,21199.13,21570.49,21987.27,22371.82,22724.07,23050.11,23429.89,23824.78,24255.86,24713.36,25196.84,25640.82,26160.6,26625.68,27016.45,27285.03,27606.82,27971.89,28353.91,28676.84,28950.82,29274.9,29535.08,29701.98,29920.87,30206.35,30539.26,30783.58,31186.34,31529.22,31877.54,32096.32,32394.15,32853.79,33272.99,33727.83,34122.52,34519.41,34840.39,35185.73,35521.5,35903.42,36306.08,36791.21,37194.24,37509.37,37827.91,38136.06,38572.09,38964.87,39423.66,39953.95,40381.43,40788.51,40825.84,40735.19,40919.35,41208.83,41555.1,41699.06,41753.76,41502.51,41256.2,40934.95,40716.98,40675.3,40649.95,40682.98,40707.41,40871.64,40997.83,41122.05,41315.1,41527.65,41909.21,42526.04,43032.91,43535.07,43628.41,43280.52,43540.61,43727.8,44287.59,44863.06,45447.46,46036.94,46083.4,45646.75,45285.07,45278.61,45666.09,46487.52,46397.29,46581.03,46317,45888.5,45597.17,45431.57,45345.55,45159.97,45430.44,45681.2,45803.75,45607.65,45720.95,45897.06,46256.55,46845.78,47031.1,47356.03,47496.2,47976.78,48600.72,49367.63,50164.99,50784.45,51447.26,52063.57,52962.81,54009.03,54945.96,55757.39,56313.31,56597.54,57070.6531842924,57543.7663685848,58016.8795528771,58489.9927371695
394327,"Anchorage, AK",132,26224,26823.15,27353.91,27886.55,28671.81,29439.23,30351.17,31750.35,32891.6,34002.25,34459.28,35037.76,35869.56,36916.14,38191.3,39380.4,39897.44,39957.9,40047.67,40337.93,40970.7,41531.3,41597.58,41196.24,41458.54,41717,41959.39,41554.26,41193.36,40727.12,40496.72,40512.69,40227.39,39950.54,39640.36,39746.83,40023.09,40478.33,40910.71,41410.22,41994.35,42963.8,44173.2,44904.57,45254.74,45367.91,45981.04,46632.05,47057.54,47234.74,47228.11,47122.3,47518.09,47819.34,48139.48,48059.84,48406.44,48578.59,48860.72,48892.01,49095.93,49306.27,49435.88,49530.69,49744.61,49816.54,49973.95,50152.03,50417.6,50693.37,50983.04,51225.99,51641.91,52203.93,52695.27,53009.48,53306.23,53541.45,53824.27,54142.99,54545.81,54961.32,54854.86,54803.4,55158.58,55942.85,56524.28,56560.1,56545.61,56651.34,56634.75,56490.43,56204,55997.61,55944.72,56092.39,56278.26,56602.47,56926.68,57420.05,57818.87,58160.18,58478.35,58798.71,59361.04,60011.64,60790.19,61568.54,62388.48,63089.72,63837.06,64937.28,66588.07,68635.98,69647.05,69189.11,69792.66,71116.16,72824.51,73930.49,73582.73,73657.46,72874.38,72196.52,71977.22,72150.94,72197.7,71540.96,71168.36,71106.81,71584.59,72384.4,72714.17,72916.42,73288.26,74448.24,74651.37,74866.43,74559.82,74595.99,75522.12,76649.58,77645.08,77847.28,77958.09,78021.53,78684.99,80170.32,80952.41,81941.24,82599.35,83320.83,84017.3299397356,84713.8298794712,85410.3298192068,86106.8297589425
394520,"Davenport, IL",133,19472.76,19777.98,20200.37,20655.67,21156.06,21345.64,21421.53,21332.44,21626.44,21719.22,21932.09,22051.13,22019.55,21858.47,21769.79,21927.58,21842.26,21743,21505.68,21573.48,21878.4,22322.64,22729.33,22995.36,23173.11,23257.32,23378.31,23606.1,23877.22,24212.52,24469.66,24616.81,24740.03,24867.97,25153.8,25649.6,26110.83,26509.05,26737.62,27004.1,27498.28,27943.86,28198.37,28271.03,28444.01,28688.02,29014.01,29372.36,29462.14,29531.09,29358.88,29168.93,29201.98,29350.01,29761.3,30273.65,30436.39,30597.85,30611.32,30817.47,31195.35,31695.92,32227.42,32724.71,33167.06,33590.85,33881.42,34133.13,34662.41,35268.42,35850.21,36363.88,36824.68,37349.65,37793.31,38171.72,38519.28,38850.65,39285.42,39902.64,40341.44,40641.9,40647.01,40675.15,40936.55,41389.27,41853.73,42056.32,42167.11,42034.44,41952.22,41819.86,41745.53,41778.46,41946.01,42299.43,42428.07,42690.22,42755.47,42826.18,43041.89,43315.15,43631.52,44035.48,44146.8,44306.29,44243.61,44304.75,44651.72,44952.91,45279.08,45493.57,45944.6,46520.94,46977.43,47268.83,47577.44,48181.75,48711.85,49309.01,48917.48,48793.78,48372.36,48233.79,47997.01,48050.05,47943.79,47859.92,48082.94,48146.52,48510.13,48740.97,49259.11,49773.92,50229.83,50855.17,51113.01,51484.14,51513.24,51722.62,52095,52620.88,53031.71,53177.04,53145.25,53178.37,53167.49,53171.37,52874.38,52549.52,52405.24,52533.74,52826.2906603023,53118.8413206046,53411.3919809069,53703.9426412092
394972,"Peoria, IL",134,19457.54,19837.22,20264.1,20615.98,20974.66,21098.07,21170.4,21203.28,21493.52,21691.65,21836.2,21781.03,21621.81,21393.78,21237.98,21225.08,21063.82,20901.35,20740.29,20718.65,20842.11,21049.6,21406.19,21843.19,22156.25,22365.45,22561.09,22805.75,23077.21,23400.38,23777.02,24232.48,24663.23,25095.09,25572.35,26070.68,26667.35,27202.94,27766.09,28346.14,28997.96,29539.73,29781.15,29786.55,29901.73,30088.53,30380.8,30725.86,30717.36,30697.54,30495.9,30439.25,30595.49,30892.96,31393.6,31997.98,32277.33,32542.35,32713.94,33113.51,33482.78,33975.07,34376.98,34770.62,35200.15,35553.36,35846.93,36047.28,36411.39,36831.88,37376.48,37988.32,38539.86,39104.18,39605.89,40097.51,40521.17,40973.89,41465.73,42094.8,42547.29,42926.98,42929.99,42882.38,43065.04,43476.89,43954.44,44156.5,44336.15,44149.67,44025.9,43894.73,43841.48,43990.01,44180,44566.81,44668.21,44961.98,45156.94,45454.96,45607.43,45823.09,46081.42,46632.67,46979.99,47288.56,47364.8,47501.5,47980.57,48394.78,48793.52,49067.84,49548.93,50087.43,50428.39,50503,50455.1,50691.03,51062.11,51822.22,51531.86,51470.72,50936.76,50535.76,50143.81,50096.51,50238.66,50660.88,51254.44,51586.33,51732.84,51375.09,51448.76,51564.21,52072.2,53036.71,53589.13,54263.57,54239.85,54264.81,54464.58,54778.97,55232.6,55722.1,56038.08,56403.66,56686.39,57035.33,57085.33,57095.76,57074.32,57104.78,57422.7859347653,57740.7918695306,58058.7978042959,58376.8037390613
394898,"Myrtle Beach, SC",135,12891.58,13170.45,13453.99,13788.31,14140.38,14439.8,14672.26,14930.48,15266.25,15551.44,15914.34,16324.34,16671.45,16915.3,17201.19,17569.78,17966.88,18428.69,18804.76,19079.68,19421.24,19768.19,20125.84,20424.68,20664.71,20856.37,21013.92,21164.55,21361.17,21522.42,21678.66,21831.29,22016.63,22244.83,22500.77,22811.63,23040.86,23333.8,23587.69,23896.21,24309.24,24497.01,24664.22,24791.14,25118.88,25514.75,25808.77,26008.59,26128.35,26274.76,26388.16,26460.36,26608.11,26839.9,27057.46,27215.21,27357.47,27481.63,27719.92,27998,28317.69,28721.19,29095.78,29414.71,29745.03,30050.58,30325.02,30591.86,30913.42,31405.01,31828.1,32178.9,32501.75,32786.26,33119.24,33462.25,33907.4,34427.08,34969.82,35540.5,35975.63,36280.17,36442.1,36549.99,36884.12,37350.68,37748.25,37916.92,37905.07,37818.48,37665.4,37550.15,37392.88,37437.78,37504.83,37755.77,37943.31,38207.63,38379.12,38479.31,38655.27,38972.57,39446.83,40138.21,40670.32,41147.07,41400.76,41564.1,42096.08,42573.71,43067.35,43315.18,43899.32,44532.39,44694.18,44198.71,43810.48,43926.01,44152.28,44590.78,44007.93,43867.55,43380.69,42989.5,42448.15,42121.7,41864.29,41772.22,41890.98,42046.01,42124.37,41828.36,41870.78,41976.64,42450.08,43154.05,43367.51,43593.47,43528.62,43728.4,44223.56,44826.16,45333.43,45499.66,45677.93,45896,46161.92,46475.63,46589.66,46692.38,46815.59,47050.36,47329.9778288431,47609.5956576862,47889.2134865293,48168.8313153724
394875,"Montgomery, AL",136,14400.74,14692.38,14971.45,15189.5,15486.07,15648.09,15730,15815.68,16057.28,16175.33,16402.33,16662.69,16930.54,17056.69,17260.61,17536.96,17823.73,18152.76,18498.61,18852.03,19241.65,19633.96,20050.61,20438.97,20831.52,21163.39,21491.68,21811.74,22184.02,22511.67,22853.13,23129.77,23463.32,23788.64,24105.03,24398.09,24634.7,24883.74,25106.11,25427.92,25848.86,26198.24,26501.34,26672.73,26886.66,27146.1,27385.68,27586.4,27811.17,28047.96,28198.97,28270.62,28473.81,28761.48,29037.03,29199.68,29333.85,29362.75,29468.8,29709.95,30045.81,30560.97,30840.92,30955.87,31038.44,31053.1,31268.85,31687.71,32123.25,32637.11,33024.43,33275.94,33565.93,33808.91,34151.06,34491.91,35119.93,35737.55,36290.83,36600.07,36935.31,37107.38,37214.78,37270.25,37564.35,37915.9,38084.8,38146,38129.56,38154.69,38096.48,38055.56,37932.97,37923.62,37850.62,37789.19,37811.96,37808.46,37889.89,38025.5,38486.13,38972.96,39478.03,39898.19,40246.25,40538.08,40727.66,41085.1,41623.4,42177.79,42661.7,43054.87,43609.06,44176.57,44448.77,44284.52,44072.88,44358.01,44628.51,45263.76,45137.03,45598.59,45610.87,45275.7,44998.11,45019.59,45259.92,45399.46,45447.57,45288.67,45244.43,45212.43,45282.13,45313.67,45345.82,45711.89,45789.13,45998.46,45926.68,45873.02,45933.54,46069.65,46341.91,46526.72,46586.44,46598.66,46668.27,46895.18,47018.5,47143.31,47331.11,47566.86,47849.5473613312,48132.2347226624,48414.9220839937,48697.6094453249
